 esp1   esp2   esp3  PSI:0.833333 esp1   esp2   esp3  PSI:0.847458 esp1   esp2   esp3  PSI:0.862069 esp1   esp2   esp3  PSI:0.877193
0.152168  -0.167692  -0.496762  0.132374  -0.166763  -0.46787  0.178805  -0.22324  -0.441273  0.228002  -0.256318  -0.414627  
0.154813  -0.183531  -0.500913  0.127939  -0.199307  -0.451621  0.192922  -0.208753  -0.482556  0.220681  -0.247282  -0.450108  
0.14509  -0.169908  -0.508743  0.124534  -0.222809  -0.432614  0.174169  -0.218096  -0.461053  0.206621  -0.246604  -0.448166  
0.152021  -0.172191  -0.515861  0.131017  -0.2232  -0.439698  0.155943  -0.226755  -0.440287  0.191147  -0.226945  -0.458766  
0.169033  -0.191048  -0.513841  0.152142  -0.215619  -0.461689  0.170769  -0.23118  -0.451602  0.183759  -0.212304  -0.470833  
0.158221  -0.18082  -0.518628  0.147792  -0.205662  -0.471981  0.175234  -0.228932  -0.460361  0.185859  -0.217527  -0.469175  
0.166765  -0.192713  -0.510016  0.143259  -0.203276  -0.470625  0.166848  -0.227237  -0.455038  0.174758  -0.208165  -0.470076  
0.162292  -0.197235  -0.502288  0.14292  -0.19809  -0.473585  0.169287  -0.222828  -0.462307  0.178923  -0.214404  -0.467976  
0.165963  -0.206552  -0.495065  0.142894  -0.198313  -0.474387  0.17315  -0.222295  -0.462021  0.180928  -0.227986  -0.459228  
0.15506  -0.200293  -0.491649  0.14458  -0.197777  -0.477064  0.169101  -0.216879  -0.466426  0.176988  -0.217342  -0.465579  
0.154705  -0.198722  -0.491406  0.144931  -0.199052  -0.475808  0.163565  -0.218934  -0.460446  0.178073  -0.230855  -0.451715  
0.158985  -0.202955  -0.491431  0.150556  -0.209204  -0.47071  0.150491  -0.203849  -0.463461  0.180126  -0.231186  -0.453127  
0.164493  -0.211231  -0.488336  0.153135  -0.207615  -0.475107  0.13875  -0.199119  -0.458772  0.181581  -0.22943  -0.45575  
0.163326  -0.213201  -0.487456  0.155692  -0.215176  -0.469195  0.137384  -0.199086  -0.45778  0.181611  -0.233498  -0.452643  
0.164801  -0.218998  -0.4835  0.160666  -0.215174  -0.472883  0.13634  -0.200799  -0.45662  0.178524  -0.231756  -0.451861  
0.16401  -0.216378  -0.485875  0.156822  -0.211019  -0.473766  0.136127  -0.199307  -0.458392  0.177414  -0.23396  -0.448694  
0.163256  -0.216538  -0.485139  0.15079  -0.208319  -0.471357  0.140006  -0.2033  -0.458169  0.177984  -0.233459  -0.451185  
0.1673  -0.220142  -0.485262  0.15578  -0.215762  -0.467766  0.139306  -0.201112  -0.460534  0.177766  -0.230186  -0.454593  
0.172223  -0.221842  -0.488341  0.1571  -0.219337  -0.46525  0.139661  -0.199439  -0.46179  0.175216  -0.230787  -0.452253  
0.170522  -0.219826  -0.489476  0.158697  -0.219152  -0.467634  0.143088  -0.20371  -0.459324  0.169187  -0.229652  -0.447965  
0.17143  -0.221271  -0.488859  0.161809  -0.220389  -0.469509  0.139781  -0.198525  -0.462427  0.171598  -0.229299  -0.450924  
0.174902  -0.222318  -0.490891  0.165294  -0.222973  -0.469017  0.139588  -0.199522  -0.46208  0.174354  -0.230001  -0.45247  
