 esp1   esp2   esp3  PSI:0.769231 esp1   esp2   esp3  PSI:0.8 esp1   esp2   esp3  PSI:0.806452 esp1   esp2   esp3  PSI:0.813008
0.155874  -0.199956  -0.550703  0.155423  -0.226918  -0.493982  0.155794  -0.192647  -0.522228  0.170849  -0.215716  -0.51021  
0.157058  -0.199381  -0.552253  0.155468  -0.225917  -0.494976  0.155331  -0.192634  -0.522135  0.169092  -0.215109  -0.509209  
0.156214  -0.199212  -0.551547  0.154692  -0.223362  -0.496639  0.153414  -0.191957  -0.521224  0.16916  -0.2155  -0.509239  
0.154667  -0.200662  -0.548906  0.154445  -0.224087  -0.49558  0.151904  -0.191092  -0.520762  0.170239  -0.216682  -0.508648  
0.154667  -0.199494  -0.550361  0.153894  -0.222572  -0.496915  0.153172  -0.192039  -0.521224  0.171916  -0.217056  -0.509849  
0.153587  -0.198398  -0.550815  0.155282  -0.222575  -0.497905  0.15455  -0.193581  -0.521535  0.173736  -0.218646  -0.510292  
0.154425  -0.198728  -0.551573  0.152754  -0.21966  -0.498457  0.156398  -0.195637  -0.521502  0.173346  -0.219119  -0.509669  
0.152608  -0.195989  -0.552871  0.150684  -0.2159  -0.50027  0.156447  -0.198506  -0.518913  0.174672  -0.218639  -0.5111  
0.153982  -0.195176  -0.55505  0.15109  -0.215981  -0.500701  0.153989  -0.197273  -0.518235  0.17227  -0.216712  -0.510581  
0.15418  -0.192736  -0.557947  0.150201  -0.21344  -0.502378  0.154384  -0.197491  -0.518449  0.172751  -0.216256  -0.511804  
0.155087  -0.193555  -0.557954  0.149687  -0.210851  -0.505173  0.152933  -0.196945  -0.517665  0.172882  -0.214271  -0.514099  
0.154433  -0.193838  -0.55701  0.150569  -0.211226  -0.505791  0.153006  -0.196948  -0.517797  0.171661  -0.213258  -0.514195  
0.154589  -0.194568  -0.556853  0.14841  -0.208532  -0.506661  0.154012  -0.197692  -0.517819  0.17039  -0.211961  -0.514783  
0.152971  -0.192007  -0.557878  0.15009  -0.209653  -0.507077  0.156616  -0.199215  -0.518868  0.170558  -0.211786  -0.515185  
0.151453  -0.190171  -0.558409  0.150067  -0.210388  -0.506233  0.156602  -0.199493  -0.518803  0.171352  -0.212504  -0.515257  
0.151326  -0.189595  -0.559119  0.150851  -0.210195  -0.507501  0.155968  -0.197696  -0.520353  0.172104  -0.211648  -0.516946  
0.151028  -0.189143  -0.559637  0.150997  -0.210391  -0.507696  0.154922  -0.197925  -0.519143  0.172101  -0.211449  -0.517365  
0.150852  -0.187294  -0.561029  0.150709  -0.211759  -0.505151  0.15292  -0.198152  -0.517152  0.173229  -0.212664  -0.516833  
0.151179  -0.186979  -0.561524  0.151834  -0.212476  -0.505425  0.15251  -0.197413  -0.517945  0.173016  -0.213494  -0.515531  
0.152112  -0.186813  -0.562687  0.151692  -0.213157  -0.504626  0.151842  -0.1978  -0.517041  0.171497  -0.214575  -0.513455  
0.153502  -0.18843  -0.562344  0.150448  -0.212781  -0.503994  0.152193  -0.198774  -0.516434  0.170096  -0.213685  -0.513156  
0.153213  -0.18791  -0.56287  0.150951  -0.212664  -0.504916  0.152782  -0.199722  -0.51611  0.169886  -0.212899  -0.513842  
0.153178  -0.187689  -0.563037  0.151254  -0.21229  -0.505778  0.153978  -0.199905  -0.516904  0.170339  -0.213518  -0.51379  
0.151902  -0.185901  -0.563867  0.151126  -0.211645  -0.506489  0.1541  -0.200362  -0.51652  0.168591  -0.211432  -0.514334  
0.151669  -0.185729  -0.563499  0.152172  -0.21202  -0.506841  0.155486  -0.201703  -0.516346  0.169324  -0.213179  -0.513036  
0.153454  -0.186593  -0.564406  0.152615  -0.211241  -0.508165  0.156306  -0.202787  -0.516003  0.169568  -0.213742  -0.512809  
0.153443  -0.186407  -0.564337  0.153711  -0.211731  -0.508278  0.155175  -0.201298  -0.5166  0.170769  -0.214408  -0.513372  
0.151901  -0.185574  -0.564116  0.154575  -0.211751  -0.509247  0.154894  -0.200991  -0.516615  0.170041  -0.214726  -0.512365  
0.152457  -0.187134  -0.563216  0.155645  -0.212641  -0.509251  0.153378  -0.200752  -0.51543  0.169826  -0.21532  -0.51152  
0.152142  -0.187337  -0.562921  0.153924  -0.211436  -0.508777  0.154608  -0.201814  -0.515631  0.16793  -0.214145  -0.510757  
0.151645  -0.187357  -0.562464  0.155427  -0.211763  -0.509708  0.154837  -0.203596  -0.51409  0.168859  -0.2147  -0.511045  
0.151597  -0.187632  -0.562316  0.155717  -0.211451  -0.510298  0.155776  -0.204702  -0.513712  0.169263  -0.214384  -0.511631  
0.151479  -0.187401  -0.562232  0.155933  -0.21083  -0.511286  0.156157  -0.205204  -0.513742  0.16921  -0.21357  -0.512491  
0.152869  -0.188028  -0.562802  0.156448  -0.210422  -0.512373  0.157449  -0.207235  -0.512978  0.167984  -0.213652  -0.511141  
0.153962  -0.188474  -0.56347  0.156656  -0.211573  -0.511641  0.158278  -0.208442  -0.512603  0.16818  -0.213631  -0.511525  
0.15451  -0.18839  -0.564037  0.155317  -0.210884  -0.511427  0.158359  -0.208458  -0.512678  0.167946  -0.214046  -0.510778  
0.154697  -0.18825  -0.564508  0.155558  -0.211561  -0.511206  0.158194  -0.206926  -0.514135  0.167048  -0.212396  -0.511821  
0.153928  -0.188228  -0.563978  0.156023  -0.211465  -0.511648  0.158586  -0.207894  -0.51389  0.167589  -0.212558  -0.511985  
