 p:0.5 p:0.555556 p:0.625 p:0.666667 p:0.769231 p:0.8 p:0.806452 p:0.813008 p:0.833333 p:0.847458 p:0.862069 p:0.877193 p:0.909091 p:1 p:1.11111 t 
1.91581  1.91698  1.87843  1.81873  1.8133  1.73625  1.74597  1.79861  1.76567  1.73894  1.75577  1.76693  1.74696  1.76816  1.85697  
1.91472  1.91721  1.87736  1.81827  1.81394  1.73491  1.74511  1.79887  1.76385  1.73516  1.75373  1.76816  1.7476  1.76541  1.8594  
1.91414  1.91807  1.87747  1.8179  1.81206  1.73309  1.74348  1.79937  1.76583  1.73483  1.75344  1.76788  1.74884  1.76372  1.86123  
1.91222  1.91787  1.87699  1.81615  1.81352  1.7318  1.74372  1.79516  1.76503  1.73411  1.75294  1.76814  1.75027  1.76248  1.8621  
1.91172  1.91616  1.87706  1.81528  1.81444  1.73177  1.7451  1.79198  1.76529  1.7311  1.75062  1.77021  1.75254  1.76362  1.86205  
1.9136  1.91538  1.8771  1.81638  1.81476  1.73215  1.74652  1.793  1.7655  1.73238  1.74788  1.76705  1.75295  1.76147  1.86536  
1.91499  1.91598  1.87731  1.81421  1.8116  1.73326  1.74282  1.7922  1.76645  1.7316  1.74693  1.7655  1.7521  1.765  1.86697  
1.91556  1.9151  1.87673  1.81291  1.8104  1.73307  1.74327  1.78867  1.76481  1.73018  1.7463  1.76405  1.75179  1.76368  1.86334  
1.91348  1.91408  1.87681  1.8143  1.80894  1.73526  1.74123  1.78609  1.76219  1.73094  1.74672  1.76549  1.75291  1.76272  1.86059  
1.91266  1.91465  1.87615  1.81465  1.81061  1.73575  1.73857  1.78156  1.76224  1.7328  1.74775  1.76507  1.75287  1.76056  1.85695  
1.91486  1.91432  1.87524  1.81486  1.80997  1.73552  1.73584  1.78048  1.76321  1.7341  1.74977  1.76583  1.75285  1.75928  1.85544  
1.91649  1.91328  1.87548  1.81561  1.8112  1.7342  1.73797  1.78037  1.76298  1.73457  1.7491  1.76514  1.75422  1.76172  1.85416  
1.91576  1.91378  1.87563  1.81414  1.81051  1.73259  1.73828  1.77822  1.76358  1.73708  1.75064  1.76625  1.75591  1.75952  1.85134  
1.91597  1.91451  1.87409  1.81382  1.81229  1.73171  1.73929  1.776  1.76264  1.7392  1.75221  1.76667  1.75731  1.75904  1.85116  
1.91616  1.91499  1.87324  1.81425  1.81021  1.73142  1.73888  1.77714  1.76118  1.74018  1.75315  1.76936  1.75488  1.75983  1.85167  
1.91629  1.91355  1.87203  1.81425  1.81175  1.73323  1.74241  1.77872  1.75924  1.73739  1.75356  1.77078  1.75603  1.7584  1.85016  
1.91687  1.91156  1.87231  1.81582  1.81329  1.73586  1.74128  1.7794  1.75679  1.736  1.75438  1.76921  1.75673  1.75597  1.85051  
1.91712  1.90993  1.87288  1.8177  1.81142  1.73459  1.74162  1.77965  1.75465  1.73523  1.75587  1.77072  1.75723  1.75571  1.84807  
1.91706  1.91061  1.87158  1.81659  1.81187  1.73576  1.74239  1.77964  1.75514  1.7352  1.75634  1.76937  1.75508  1.75497  1.84909  
1.91658  1.91336  1.87199  1.81605  1.81258  1.73474  1.74312  1.77988  1.75587  1.73447  1.75688  1.76905  1.75458  1.75586  1.84768  
1.91642  1.91298  1.87391  1.81561  1.81258  1.73275  1.74304  1.77952  1.75531  1.73421  1.75624  1.7671  1.75594  1.75588  1.84726  
1.91731  1.91204  1.87131  1.81572  1.81348  1.73216  1.74118  1.77915  1.75466  1.73362  1.75787  1.76657  1.75425  1.75416  1.84619  
1.91717  1.91081  1.87301  1.81726  1.81348  1.72988  1.73894  1.77891  1.75433  1.73219  1.76017  1.76456  1.754  1.75472  1.84421  
1.91704  1.91103  1.87296  1.81908  1.81559  1.73215  1.7393  1.77704  1.75297  1.7305  1.7586  1.76512  1.75059  1.7537  1.84452  
1.91723  1.91134  1.87201  1.81745  1.81312  1.734  1.73617  1.77718  1.75326  1.72958  1.75673  1.76595  1.74948  1.75443  1.84618  
1.91724  1.91149  1.87178  1.81683  1.81452  1.73579  1.73455  1.77644  1.75597  1.72916  1.75511  1.76604  1.74972  1.75087  1.84919  
1.91746  1.91154  1.8721  1.81853  1.8166  1.7357  1.73805  1.77842  1.75764  1.73009  1.75493  1.76576  1.74719  1.7517  1.84907  
1.91737  1.91051  1.87322  1.82161  1.81559  1.73581  1.73891  1.77947  1.75972  1.73049  1.75577  1.76647  1.7462  1.74914  1.84678  
1.91836  1.91184  1.87277  1.82222  1.81591  1.73716  1.74127  1.78015  1.75959  1.73355  1.75649  1.76899  1.74587  1.75016  1.84835  
1.91877  1.91245  1.8741  1.82147  1.81502  1.73947  1.74298  1.77807  1.76018  1.73475  1.75548  1.7675  1.74737  1.7515  1.84918  
1.91817  1.91342  1.8761  1.82075  1.81534  1.73908  1.74176  1.77854  1.75973  1.73553  1.75581  1.7664  1.74749  1.75121  1.84876  
1.9182  1.91452  1.87787  1.82071  1.81588  1.73825  1.74305  1.7783  1.76017  1.73745  1.75679  1.76599  1.74867  1.75046  1.84973  
1.91575  1.91523  1.87922  1.8209  1.81363  1.73624  1.74179  1.7776  1.76171  1.7381  1.75187  1.76511  1.74717  1.75116  1.84787  
1.91702  1.91594  1.88007  1.82287  1.81381  1.73628  1.74419  1.77776  1.76184  1.7363  1.75127  1.76427  1.74511  1.75037  1.84599  
1.91591  1.916  1.88081  1.82195  1.81501  1.73626  1.74204  1.77658  1.76078  1.73674  1.75223  1.76271  1.74596  1.74995  1.8493  
1.9162  1.91746  1.87974  1.82206  1.81491  1.73695  1.74142  1.77571  1.75948  1.73662  1.75114  1.75891  1.74563  1.75156  1.85198  
1.91755  1.91668  1.88002  1.82363  1.81479  1.73705  1.74174  1.77665  1.75682  1.73598  1.75235  1.75685  1.74513  1.75194  1.8501  
1.91719  1.91638  1.8821  1.82513  1.81511  1.73561  1.74148  1.77654  1.75913  1.73612  1.75269  1.75568  1.74689  1.7523  1.84953  
1.91751  1.9154  1.88315  1.82342  1.81479  1.73485  1.74291  1.77593  1.75868  1.73628  1.75233  1.75442  1.74583  1.75279  1.8492  
1.91653  1.91553  1.88276  1.82188  1.81451  1.73595  1.74348  1.77416  1.75926  1.73412  1.75299  1.75404  1.74725  1.75634  1.85128  
1.91564  1.91441  1.88466  1.82131  1.81308  1.73528  1.743  1.77585  1.75917  1.73544  1.75372  1.7534  1.74784  1.75621  1.85001  
1.91687  1.91422  1.88382  1.82252  1.81154  1.73666  1.74415  1.77685  1.75981  1.7341  1.75405  1.75318  1.74928  1.75673  1.84944  
1.91692  1.91433  1.88349  1.82297  1.81038  1.73658  1.7436  1.77759  1.75916  1.73528  1.75282  1.75061  1.75118  1.75627  1.84647  
1.9173  1.91397  1.88269  1.82294  1.81073  1.73792  1.74312  1.77759  1.75913  1.73547  1.75387  1.75298  1.75214  1.75687  1.84631  
1.91719  1.91317  1.88325  1.82196  1.80887  1.73734  1.74261  1.7779  1.75816  1.7369  1.75172  1.75178  1.75041  1.75722  1.84685  
1.9173  1.91344  1.88389  1.82376  1.80909  1.73619  1.74324  1.77786  1.75694  1.7366  1.75145  1.75282  1.75005  1.75877  1.84949  
1.91841  1.91381  1.88352  1.82241  1.81002  1.73667  1.74193  1.77528  1.7572  1.73656  1.75054  1.75353  1.75183  1.76095  1.85107  
1.91806  1.91367  1.88257  1.82405  1.81121  1.73678  1.74386  1.77423  1.7578  1.73711  1.75167  1.7533  1.75348  1.76058  1.85116  
1.91814  1.91454  1.88164  1.82324  1.80958  1.73691  1.74368  1.77259  1.75808  1.73642  1.75128  1.75268  1.75426  1.76015  1.84945  
1.91736  1.91429  1.88091  1.82294  1.80961  1.73684  1.74433  1.7724  1.75734  1.73806  1.75143  1.75187  1.75529  1.76114  1.84874  
1.91673  1.91536  1.88018  1.82285  1.81087  1.73563  1.74363  1.77281  1.75909  1.73562  1.75285  1.75076  1.75583  1.76069  1.84874  
1.9167  1.9151  1.88013  1.82287  1.81081  1.73578  1.74379  1.7708  1.76031  1.73576  1.75446  1.74985  1.75619  1.76122  1.84687  
1.91698  1.91443  1.88098  1.82229  1.80934  1.73647  1.74478  1.77036  1.76081  1.73227  1.75378  1.74939  1.75533  1.76064  1.8449  
1.91717  1.91438  1.88195  1.82194  1.81029  1.73575  1.74704  1.76903  1.7609  1.73087  1.75063  1.74809  1.75322  1.76146  1.84505  
1.91801  1.9131  1.88156  1.82238  1.8102  1.73644  1.74638  1.77183  1.76012  1.73208  1.75215  1.74798  1.7526  1.76145  1.84505  
1.91773  1.91348  1.88292  1.82192  1.80959  1.73878  1.74646  1.77371  1.76089  1.73129  1.75241  1.74779  1.75281  1.76059  1.84655  
1.91738  1.91301  1.88329  1.82063  1.80844  1.73904  1.74636  1.77274  1.76223  1.73086  1.75354  1.74641  1.75232  1.76196  1.84775  
1.91754  1.91291  1.88367  1.82098  1.81072  1.73893  1.7452  1.77458  1.76083  1.7323  1.75311  1.74815  1.75281  1.76167  1.84986  
1.91636  1.91235  1.88482  1.82088  1.81135  1.73832  1.74636  1.77252  1.76007  1.7334  1.7525  1.74921  1.75332  1.76075  1.85024  
1.9164  1.914  1.88367  1.82169  1.81277  1.73867  1.74452  1.76994  1.75995  1.73216  1.75356  1.74806  1.75171  1.75938  1.8515  
